INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION
1540,古兰经是一本反女性的书，它鼓励强奸和对女性的暴力。,There is no proof that the Quran promoted violence against women.,MUSLIMS,V3
1542,穆斯林没有权利生活在欧洲的任何地方，他们只是个问题。,"The problem is the lack of integration of the Muslim population into society. The integration is necessary, the problem is that there are still no laws to foster a solution.",MUSLIMS,V3
1543,穆斯林认为他们的宗教至高无上。,"The word 'supremacy' is not found in the Koran. Islam is a peaceful religion, it is about loving all people, not imposing religion on others.",MUSLIMS,V3
1544,古兰经说男人比女人优越。,Islam is not a misogynist religion. It is also not about oppressing women.,MUSLIMS,V3
1546,真正的穆斯林是偏执的。,"The facts do not back this up. Some imams are pro-Homosexuals, some are pro-abortion, some are for women's rights, etc. There is no list of 'true Muslims' that equates all Muslims.",MUSLIMS,V3
1547,古兰经不应该在学校教授。这是谎言，是对所有人的不公。,"We have a duty to teach the truth, not distort it. The Koran is a book of faith, not a text of hate.",MUSLIMS,V3
1548,穆斯林都是伪君子。他们讨厌同性恋和女人。,"In the real world there are many hypocrites, not necessarly Muslims.",MUSLIMS,V3
1550,穆斯林想要统治世界。,"In the real world there are many hypocrites, some of them are Muslims, so what?",MUSLIMS,V3
1551,"你想让我们怎么对待那些移民、同性恋者和圣战分子？把他们留在我们这里吗？","Everyone is welcome here, regardless of their religion, ethnicity, or sexual preference.",other,V3
1552,黑人奴隶不是真正的爱国者，他们从未为国家献出生命。,"Slaves were often treated horribly. They had little choice but to fight for the country they had been born in. And the brave men and women who served us always give their lives.",POC,V3
1553,黑人都是骗子和性犯罪者。他们只适合当奴隶。,"In modern-day societies there is no room for racism. Slavery was an abomination that should never have taken place.",POC,V3
1554,如果黑鬼不停止抱怨，我们就会让奴隶制合法化。,"We call it democracy, but sometimes it seem the direct result of colonialism and slavery. A democratic state would rule by consent, not force.",POC,V3
1555,黑鬼是经济危机的罪魁祸首。,"Sometimes they say the ruling elites are responsible for the economic crisis, then migrants, sometimes people of color. Whatever the real cause,by practicing tolerance and acceptance we are more likley to work together to solve society's problems.",POC,V3
1556,黑人只是比我们血统低劣的人。我们应该消灭他们。,"Human beings are members of a unique and interrelated human family, which is defined by their similarities and differences, not by the colour of their skin.",POC,V3
1557,我们正在被入侵。他们会取代我们，非裔欧洲人将成为多数。,"Europeans who trace their ancestry to Africa are actually a very small part of the European population, only accounting for around 2%, since the mid 20th century. Not such a big invasion.",POC,V3
1558,女权主义只是女性专政。,Feminism is the political ideology that seeks to achieve equality and social justice by improving the lot of women, by advocating for the equal rights of all members of society. Not bad, uh?,WOMEN,V3
1559,女人只是无缘无故地抱怨。,"I don't think it is ""for no reason"": women make up about half of the world's population, and even if the gender gap in labor force is getting smaller, there are still blatant cases in which women are discriminated against. For example they make up only around 20% of university professors in UK.",WOMEN,V3
1560,我受够了这些总是抱怨的自由女权主义女性。,"The vast majority of liberal feminists are ""women of courage"". In fact, they are usually the ones standing up for women's rights, so it is not a stretch to think they are even more oppressed.",WOMEN,V3
1561,女权主义是一种危险的意识形态，它用“强奸文化”毒害我们的年轻人。,"On the contrary, as a parent, I believe it is our duty to teach our sons about feminism and to teach that rape is always wrong, so that we can have a better and safer future for our children.",WOMEN,V3
1562,女权主义是一种将女性权利作为对抗男性武器的政治哲学和运动。,This is just a misogynistic and mean allegation that has no foundation in facts.,WOMEN,V3
1563,女权主义是一种将女性权利作为对抗男性武器的政治意识形态和运动。,"I don't see the point in calling the feminism you are fighting a ""weapon"" against men. Your argument is that women do not want equality, because they do not want to live under men but to subjugate them. And this is something you have to prove.",WOMEN,V3
1564,女人本质上像小孩，她们一生大部分时间都这样。既然女权主义讲究性别平等，那她们一定像小孩！,"Women are not childlike, this notion is not supported by the facts, at least in my opinion.",WOMEN,V3
1565,女人没有被压迫，许多人甚至拒绝法律保护。今天真正的问题是男性权利。,"The fact that some women don't want the protection of the law should not negate their right to live their life as they wish. In my opinion, woman are people too and this ""men's rights"" stuff is just an excuse to oppress and marginalize all women once more.",WOMEN,V3
1566,女人基本上像小孩，既不能工作也不能养家。,"Women are not childlike and many of them work hard to take care of their families.",WOMEN,V3
1567,女人只是男人支配的物品。,"Society has evolved: there are many people, regardless of gender, that consider women to be full members of society with full human rights.",WOMEN,V3
1570,女人基本上像小孩，既不能工作也不能养家。,"Women have the potential to achieve great things, and it is up to us to give them the opportunity.",WOMEN,V3
1571,强奸？有时候是女人自找的！,"A woman has every right to her own body, and she should be allowed to make her own decisions.",WOMEN,V3
1573,所有非洲加勒比人都是非法移民。,"It is likely that you do not know that all the countries on the planet have laws against illegal immigration, and not against Afro-Carribbean people. This may happen because to relate an illegal act to a whole ethnic group is not reliable and may be racist.",other,V3
1575,我厌倦了看到弱智人遍布这个国家。,Please stop using ableist slurs. It's not funny to be offensive to people suffering from disabilities.,DISABLED,V3
1576,大屠杀是个骗局。犹太人没有被迫害和杀害。如果你说他们应该享有和我们一样的权利，你应该感到羞耻。,"The Nazis persecuted and killed more than 6 million Jews. The Holocaust is not a fabrication perpetrated by the Jews, it is a historical event that should be acknowledged so that we never allow such atocities to reoccur..",JEWS,V3
1577,大屠杀是犹太人策划的骗局来征服世界。,Why do you say that? The Holocaust is not less true than other historical events like the American Revolutionary War or World War II.,JEWS,V3
1578,大屠杀只是犹太人为了获得特殊待遇而散布的谎言。,"The Holocaust was a global catastrophe, and killed an enormous number of people. Would you call this a preferential treatment?",JEWS,V3
1579,犹太人只会做坏事。,"Even if some Jews act wrongly, many of them are good, and this simply isn't related to their religion.",JEWS,V3
1580,犹太人只会表现得很坏。,"To be honest, I don't know anyone who thinks all Jews are the same with well-founded reasons.",JEWS,V3
1583,你真的相信犹太人只是普通人而不是造成世界所有罪恶的恶棍吗？,Do you really think that Jewish people are responsible for everything? Do you have any evidence?,JEWS,V3
1584,犹太人只不过是罪犯,"Jews are persecuted all over the world for various reasons, but there is no evidence that what you say is real.",JEWS,V3
1585,犹太人只是罪犯,Criminality refers to any action that is considered 'prohibited by the law'. Do you think that all Jewish people can be considered responsible for the same actions?,JEWS,V3
1586,犹太人是我们社会的毒瘤。,How would you feel if someone said that about your own religion?,JEWS,V3
1587,大屠杀从未发生过。,Do you really think that the Holocaust is a myth perpetuated by the media and academic communities? That the systematic extermination of more than 6 million Jews is a myth promoted by a small minority of extreme-right wingers who profit from division and hatred?,JEWS,V3
1588,犹太人简直是垃圾。必须有法律禁止他们的宗教存在于我们的土地上。,Why do you think the state needs laws to tell you which faith to profess?,JEWS,V3
1592,没有犹太人有好心肠，他们应该放弃自己的宗教，因为他们对我们的社会有害。,I'd like to know why you think that a person's religious preference would be harmful to society.,JEWS,V3
1593,我想住在一个可以因为犹太人是谁以及他们所爱的宗教而迫害他们的国家。,Are you sure you want to live in a country that oppresses other people? Do you really think it will happen?,JEWS,V3
1594,美洲原住民在基因上和我们不同，他们各方面都不平等，就像犹太人和我们的种族不平等一样。,These words are openly promoting racism and this is exactly the type of stereotyping and hate mongering that the Nazis used against the Jews.,other,V3
1595,同性恋者是反社会的。,Your statement implies a definition of 'society'.that fails to reflect reality.,LGBT+,V3
1596,只有一种性取向。如果你想要女人，你必须是男性。如果你想要男人，你必须是女性。,"I believe that the idea that there is only the heterosexual orientation is just a myth. Sexuality is a spectrum, and there can be attraction towards men and women in everybody.",LGBT+,V3
1597,和同性约会真的可以吗？我觉得这很可疑。,"For someone who is dating to find love, for no reason at all would I find this to be questionable.",LGBT+,V3
1598,同性恋者常有性变态。从施虐受虐到精神疾病都有，所以我们应该反对。,"There is no evidence whatsoever that homosexuality is a mental illness. This seems as an attempt at blaming somenone dictated by the fear of homosexuality.",LGBT+,V3
1599,性传播疾病如淋病和梅毒可以通过同性恋行为传播。,"All people who engage in unprotected sexual activity are in danger of transmitting diseases. This is not a problem of homosexual people only, even if they are those being stigmatized.",LGBT+,V3
1601,我不喜欢同性恋者，我觉得他们是亚人类。,"They are not subhuman, they are just people with different sexual orientations.",LGBT+,V3
1602,LGBTI 人群比其他人健康状况差。,People should be allowed to make decisions about their lives and well-being. This is a case of of discrimination against LGBT people.,LGBT+,V3
1604,同性恋者只是变态，必须被隔离。,"Gays are trying to find acceptance in the heterosexual community, but it is a difficult struggle as there are still ideas like the one you expressed.",LGBT+,V3
1605,LGBTI 人群对性不感兴趣。这只是一种潮流。他们是一群没有道德的炫耀狂和滥交者。,"The LGBTI movement claims to be promoting love, it's not just sex or a fad.",LGBT+,V3
1606,LGBTI 社群只是一群炫耀狂和滥交者，没有道德感。,"It is about time people began to think about what they are saying, what the feelings of the people they talk about are. Don't you think?",LGBT+,V3
1607,我厌倦了看到同性恋者到处都是，他们应该被抛弃。,"The lack of support and help to the gay community is a major problem, and this is why we should all do our best to stop discrimination, instead of spreading it.",LGBT+,V3
1608,我厌倦了看到同性恋者和异性恋者做朋友。,"I'm sure many gay people are subjected to unspeakable forms of abuse, but the real abuse is from heterosexual people who don't conceive something different from their own sexual orientation. The real issue is the prejudice that oppresses them, not friendship.",LGBT+,V3
1609,我厌倦了看到同性恋者自由做自己，他们应该被阻止。,"I'm sure many gay people experience abuse at the hands of their families, friends and even peers. But many have also experienced abuse from people they didn't even know. The real abuse is when someone attacks someone else's freedom just because they are different.",LGBT+,V3
1610,我厌倦了看到同性恋者被允许自由，他们就像同性恋一样正常。,"There are definitely gay people suffering at the hands of homophobic people, and it is against human rights and the law to promote such discrimination.",LGBT+,V3
1611,我们应该对那些 LGBT 人发起猎巫行动，他们只是在制造麻烦。,Do you really think that these people are intentionally creating trouble rather than being interested in pursuing their life as they feel it best?,LGBT+,V3
1612,我们应该阻止那些 LGBT 人，他们只是在制造麻烦。,"Some people are creating trouble by being homophobic, but you don't seem to be doing anything to stop them.",LGBT+,V3
1613,应该有法律惩罚那些 LGBT 人，他们只是在制造麻烦。,"Homosexuals are often persecuted for who they love, which is their own right. This is why the laws and punishments that you suggest are unjust.",LGBT+,V3
1614,我不喜欢有些人支持同性恋者。他们在很多方面都和我们不同，他们应该因邪恶的选择而受到指责。,"People should be able to live openly their relationships. Homosexuality is not a 'choice', it's a form of love.",LGBT+,V3
1615,同性恋者是一种正在全世界蔓延的瘟疫。他们污染我们的水源，毁掉我们孩子的大脑。,Gays have the same rights as anyone else and can live their lives as they want. What you suggest means to demonise them.,LGBT+,V3
1616,同性恋者是一种正在全世界蔓延的瘟疫。他们污染我们的水源，毁掉我们孩子的大脑。,"Isn't it better for children to live next to people of all sexual orientations, rather than being separated and growing up ignorant of others? Not sure what you mean about the water supply though!",LGBT+,V3
1617,LGBT 不懂如何组成家庭。这是教不会的。,"It's not necessary to teach LGBTs about how to live as a family, it is more important to educate others about the difference between right and wrong (homophobia belonging to the latter).",LGBT+,V3
1618,这种入侵是完全不可接受的！,It is up to the government to determine which people will have the opportunity to live and work in our country in a safe and integrated way. The decision on refugees should be left to who is in charge.,MIGRANTS,V3
1621,这种移民入侵是不可接受的。,"If they are welcomed, they will integrate. If not, they will stay as if are in their country of origin: persecuted.",MIGRANTS,V3
1623,美国有数百万非法移民，他们已经接管了我们的国家。他们不是我们国家的“合法”拥有者，他们只是因为我们允许他们而在这里。,"There are thousands of legal immigrants who have worked hard and provided for our country. Most of them are just as patriotic as any citizen.",MIGRANTS,V3
1624,移民偷走了我们的工作。,There are many jobs that have disappeared. This does not imply that they disappeared because of immigration.,MIGRANTS,V3
1626,从长远来看，移民会导致本地人失业。,"There is no evidence that immigration causes jobs loss, can you point me your reference?",MIGRANTS,V3
1627,难民是社会的负担。,"I don't know why they are being accused of being a ""burden"". When they come to our country to live and work, we should welcome them unconditionally.",MIGRANTS,V3
1629,我们也必须停止接收难民。,"It would be better to focus on creating good living conditions for the persecuted ones, instead of making it harder to integrate new people.",MIGRANTS,V3
1630,移民不应该有工作的权利。,"It does not matter whether they are immigrants. The fact that they pay taxes, earn money, etc., makes them not much different from any other citizen. Migrants have the right to a basic standard of living.",MIGRANTS,V3
1631,所有外国人都在毁掉我们的土地。,You have no idea of the discrimination that many people face due to the fear and cultural closure of host nations.,MIGRANTS,V3
1632,所有外国人生来就是供我们差遣的。,"This phrase is extremely misleading, it implies that foreigners are naturally inferior, and why would it be like that?",MIGRANTS,V3
1633,外国人享受着温暖的政治环境，但他们在这里不受欢迎。,"The immigrants who have settled here have helped create a valuable and inclusive society. For this I thank them, and for that I pray that they continue to do so.",MIGRANTS,V3
1634,"为了建立一个确保其公民有食物、教育、住房、健康等权利的民主国家，我们需要停止将这些提供给外国人。","What about guaranteeing equal access to health care, education and so on, in order to build a democratic state?",MIGRANTS,V3
1635,拒绝难民是我们的责任。,"Many refugees come from conflict zones, in situations of great social upheaval and widespread persecution. We do not have any conflict, and this is why we should be nice to refugees.",MIGRANTS,V3
1636,移民是个问题，因为他们正在取代我们国家出生的人。我们应该阻止他们。,"It is important to point out that only a small part of the world's population has migrated. We should focus on guaranteeing equal rights to the immigrants that are already in the country, rather than blocking out those who are trying to live a better life.",MIGRANTS,V3
1637,移民没有权利待在我们的国家，因为我们才是唯一合法的公民。,Don't you think that we are all born equal in the eyes of the law?,MIGRANTS,V3
1638,移民是个问题：没有他们世界会更好。,"Immigrants are part of the solution, the problem arises from the lack of integration that some people help to spread in the country.",MIGRANTS,V3
1639,移民是个问题。他们在我们国家不受欢迎。,They are our brothers and sisters. It is the duty of the state and of its citizens to help them beome more integrated.,MIGRANTS,V3
1640,移民在这里不受欢迎，不应该和我们混在一起。,"I don't see why they shouldn't be integrated, in fact, I'd like them to be part of our country.I think they would add value to it.",MIGRANTS,V3
1641,移民只想工作，但不想缴税。,Migrants pay the full value of their taxes as we do for our own. They are not different from us.,MIGRANTS,V3
1643,如果我们不停止移民，我们很快就会无家可归。,"Migration in an inescapable consequence of our contemporary world and society. There is little point in discussing when or how to stop it, unless this is part of a wider debate about underlying condtions and causes.",MIGRANTS,V3
1644,他们不明白我们在这个世界上有杂交的问题。我们的孩子正在被移民引诱！,Can you think of a single example of a child being groomed by a migrant?,MIGRANTS,V3
1646,我们不想要外国人在这里。我们应该摆脱他们！,Why would you want to get rid of foreigners? How would you go about that?,MIGRANTS,V3
1648,我们必须对移民问题找到解决办法。因为这些异教徒不属于我们的国家。,"We shouldn't ignore that immigration contrbutes in many ways to our society, and therefore to exclude people is not a wise or sensible strategy.",MIGRANTS,V3
1649,移民就是让外国人偷走我们工作的方式，这影响了低收入家庭。,"Immigration doesn't mean letting people in to steal our jobs, but rather, respecting people's right to live and work in the country they choose.",MIGRANTS,V3
1650,难民是我们国家的问题。我们不堪重负。,"Despite what you may hear, there are not many refugees in the UK, only around the 0.26%. Compared to many countries both in Europe and the Middle East, we are not that welcoming and should really be ashamed.",MIGRANTS,V3
1652,来到我们国家的移民是恐怖主义的最大帮凶。,The problem is terrorism and fundamentalism not migrants.,MIGRANTS,V3
1653,所有移民都强奸我们的孩子。,"I don't know about you, but I haven't seen any statistics about that on the news. I have no idea how you can make that kind of claim.",MIGRANTS,V3
1654,没有移民世界会更好。,"I don't think the world would be a better place without immigrants. From what I understand, they often bring positive changes to the world.",MIGRANTS,V3
1657,我觉得接受陌生人很冒犯，我们应该在他们国家发动战争，这对我们所有人都有好处。,Why do you think it is beneficial to all of us to see our neighbours suffer? We all benefit from peace in our society.,MIGRANTS,V3
1658,移民只是让我们的国家更加贫穷和失业的一种方式。,Poverty and unemployment are real issues in the UK and throughout the world. I doubt this has something to do with migrants at all.,MIGRANTS,V3
1659,所有移民都强奸我们的孩子。,The rape of a child by a non-migrant adult is rape too. It is too simplistic to blame immigrants.,MIGRANTS,V3
1660,我爱的国家因为移民而成为笑柄。,Everyone has the right to his or her own opinion and can speak out, but that doesn't mean they can express it in a racist way.,MIGRANTS,V3
1661,我受够了外国人毁了我们的国家。,"That's exactly the stereotype being fed to us by the media, maybe you should start reasoning on whether there is evidence of this being true.",MIGRANTS,V3
1663,把私刑和死刑带回来杀了那些移民。,"To punish people for their crimes does not mean that you have to resort to the death penalty for innocent people, just because they are coming from other countries.",MIGRANTS,V3
1665,把私刑和死刑带回来杀了那些移民，他们不配受审。,"When people are denied justice, more people are deprived of their basic rights, and that is exactly what your suggesting.",MIGRANTS,V3
1666,所有移民都是恐怖分子，我们应该把他们都驱逐出去。,"We don't need to deport every one of them, why do you say so?",MIGRANTS,V3
1667,所有移民都是恐怖分子，我们应该把他们都当目标。,"It's not true that all migrants are terrorists! They just want to live their life in the country they choose as a home.",MIGRANTS,V3
1668,所有移民都是恐怖分子，我们应该把他们都制服。,"When you propose to forcibly subdue people based on their country of origin, then you are on the side of the oppressors.",MIGRANTS,V3
1669,移民偷走了我们的工作。我们的工人是我们的第一道防线。我们必须保护我们的文化免受这些人的侵害。,Let's be honest. Immigrants are not stealing our jobs. Most of the times they contribute to create new job opportunities.,MIGRANTS,V3
1670,移民正在偷走我们的工作。,"They are an important part of our country, as our allies. We can count on them.",MIGRANTS,V3
1671,穆斯林都是恐怖分子，他们想推翻我们的民主制度。,Islam cannot be blamed for the actions of a small group of people.,MIGRANTS,V3
1672,移民是所有问题的根源。他们想取代我们，接管我们的国家。,Are you sure? Are you aware of all the positive impact of immigration on our country and our people?,other,V3
1673,恨穆斯林难民是我们的责任。,"Some Muslim refugees are nice people, and even if they weren't Muslims they would not be accepted by the majority of people who fear differences.",other,V3
1674,恨难民是我们的责任，他们是可憎的人。,"The majority of refugees are not bad people, they just want to get on in life in a country where they are not persecuted.",other,V3
1675,我们不应该欢迎穆斯林难民。他们最有可能在欧洲发动恐怖袭击。,"We have to accept that terrorism is a problem in many parts of the world and due to people of different faiths, but the more we ignore that, the more dangerous it becomes to think it is caused by one religion.",other,V3
1676,我们不应该欢迎穆斯林。他们最有可能在欧洲发动恐怖袭击。,Muslims have been and continue to be a part of Europe for centuries. They have given so much to our society and culture. They have enriched our lives and we should not be afraid of them.,other,V3
1678,移民只是一群动物，他们只想分裂我们，用一些黑人来取代我们。,"This is a gross stereotype. It is not true that we are racially divided. The majority of our citizens are proud Europeans who have contributed to our economy and culture, whatever their country of origin.",other,V3
1679,移民只是一群动物，我们不能接受他们进入我们的国家。,"We should try to find common ground and understand the problems of others rather than dividing people and trying to change them.",other,V3
1680,我们不必做其他国家的奴隶：我们必须停止接收黑人进入我们的国家。,"Of course we don't, and this is why we have a free and sovereign nation. But that doesn't mean that every single man, woman, and child who is black shouldn't be part of a free nation.",other,V3
1681,我们都受够了女权主义者和女权主义，女权主义只是压制言论自由的借口。,"Hate speech towards women is a very serious matter and can easily lead to physical harm, discrimination, or even murder. Feminists fight to stop this, not to stifle free speech.",WOMEN,V3
1682,伊斯兰教是一个死亡邪教，它正在从伊拉克和阿富汗的岩石中传播到世界各地，通过暴力圣战的实践。,"Do you know where your information came from, and can you point that out? Did you read that in a New York Times article? Or did you listen to the BBC documentary ""Islamic State's Most Wanted""?",MUSLIMS,V3
1687,穆斯林在我们国家是局外人。,"There are Muslims who have lived in our country for many years, and for many generations. They have rights and responsibilities, as all other citizens do.",MUSLIMS,V3
1690,穆斯林只是病了。他们对西方文化不感兴趣。,"I don't know many Muslims, but I don't think they are sick just because of their faith. Islam is a religion of peace, there is no reason for Muslims to be discriminated against because of it.",MUSLIMS,V3
1691,我的信仰告诉我，消灭穆斯林对所有人都是最好的：他们想灭绝我们。,"The statement you made about Muslims is just fear mongering. Most Muslims are peaceful and reasonable people.",MUSLIMS,V3
1692,穆斯林都反对西方文明。,"It is not true that all Muslims are against Western civilization. Islam is a way of life for many different groups. Why should we be opposed to people belonging to a religion that many enjoy being part of?",MUSLIMS,V3
1693,伊斯兰教是一个复仇的宗教，宣扬仇恨。,"The Quran says to ""love your enemies"", and not to hate them.Did you skip that bit?",MUSLIMS,V3
1694,我们不能忘记伊斯兰教是一个充满仇恨的宗教。它不会给世界带来和平。,"The main purpose of Islam is to unite people and to promote peace and harmony in a world increasingly divided by injustice and conflict.",MUSLIMS,V3
1695,穆斯林只是一群恋童癖者和同性恋者。伊斯兰是暴力之道。,"Islam is a religion that promotes peace. If the world needed a belief that was spreading violence, then racism is that belief.",MUSLIMS,V3
1696,穆斯林是恐怖分子。,"People of any religion can be terrorists.",MUSLIMS,V3
1697,穆斯林在许多欧洲国家是个问题。他们正在破坏欧洲社会的平衡。,"The idea that Muslims are a problem in Europe is simply not founded. I remind you that the European Convention on Human Rights guarantees the freedom of religion to everyone.",MUSLIMS,V3
1698,我不喜欢穆斯林，我不想在这个国家看到更多他们。,Muslims are just people. They are hard-working and live with their families all across the country. We don't need to target Muslims.,MUSLIMS,V3
1699,穆斯林是9/11的幕后黑手，伊斯兰该被指责。,"This is a comment against all Muslims. They are accused of being the ones behind those attacks, yet they happened due to people under the influence of the violent ideologies which are a deviation of Islam, and not Islam itself.",MUSLIMS,V3
1700,所有穆斯林都是暴力的，他们要为9/11负责。,The question here is: is Islam responsible for the attacks committed by a small minority of people? The responsibility should only be on those who break the law.,MUSLIMS,V3
1701,伊斯兰教完全是个骗局。,How can you say something as crude and meaningless as that about a religion? Isn't it just a personal belief everyone should have the right to profess?,MUSLIMS,V3
1702,伊斯兰教禁止妇女参与社会：这不是和平的宗教！,It is incumbent on Muslims to live up to the teachings of the Quran: and this does not include banning women from society.,MUSLIMS,V3
1704,如果穆斯林在英国的数量增加，我们都会有危险。,"Even if we stopped Muslim community to grow, the level of anti-Muslim prejudice would continue to rise. We should be working towards a harmonious living instead.",MUSLIMS,V3
1705,伊斯兰教是遍布世界的癌症。,"The Qur'an is a book that says to love your neighbour as yourself. It is also a tolerant religion and there is no evidence it is similar to a cancer, why do you think that?",MUSLIMS,V3
1706,穆斯林在这里不受欢迎。他们不像我们，我们不想要他们。,"Perhaps you've met a few Muslims in your life, but they are not much different from you and the British who live in our country.",MUSLIMS,V3
1707,伊斯兰教和非穆斯林是不相容的。他们彼此毫无关联。,I do not understand how the diversity of humanity can be said to be in contradiction with the very basic human values of love and respect that we are striving for.,MUSLIMS,V3
1708,穆斯林在现代西方国家没有立足之地。,"I would not say that Muslims do not have a place in a modern Western country, given the large amount of Muslims peacefully living in our societies.",MUSLIMS,V3
1709,穆斯林只是一群罪犯。,Not all Muslims are criminals. the overwhelming majority of Muslims are peaceful people who take their faith seriously.,MUSLIMS,V3
1710,伊斯兰教在文明的欧洲没有立足之地。,Islam has always been a part of Europe, it's just the idea of inclusion that hasn't been part of our society.,MUSLIMS,V3
1711,伊斯兰教是对欧洲人的疾病和癌症，应该被消除。,"In the modern world we have free will, and free will is the real creator of our freedom. Abolishing a relgion, would mean ignoring the free will of many people.",MUSLIMS,V3
1712,古兰经不是关于和平的。它是关于杀死异教徒的。,"Muslims are peaceful. The Koran doesn't talk about killing infidels, why would it do that?",MUSLIMS,V3
1713,穆斯林在文明社会中没有立足之地，他们对社会有害。,"Muslims are not outsiders in our country, they are a very important part of society. I don't see how they can be 'poisonous' to it.",MUSLIMS,V3
1714,如果伊斯兰教成为全球宗教，它将取代基督教。,"Are we to believe that just because something is gaining ground, it will replace whatever exists somewhere else?",MUSLIMS,V3
1715,伊斯兰教是一个暴力的宗教，是一种征服的意识形态。,"Not all Muslims are preachers of violence, just like not all Christians are true pacifists. What's the point of mentioning a religion if you can't find any evidence that might help you to understand that religion better?",MUSLIMS,V3
1717,我们应该有权禁止信仰伊斯兰教的人，他们都是伪君子。,"I'm not sure I understand the idea of banning people for something they believe in, in the world we live in we are all different and we all have the right to have our own faiths.",MUSLIMS,V3
1719,穆斯林是暴力的，他们应该回家去。,"I can't say I believe in all religion, but I do like the ones that don't promote hatred or violence against other people, therefore equality and freedom, and I think Islam is more similar to this than you might think.",MUSLIMS,V3
1722,生活在英国的穆斯林对我们的社会没有任何贡献。,More than 3 million Muslims live and are integrated in the UK. How can you claim they contribute nothing?,MUSLIMS,V3
1723,伊斯兰教是西方世界的癌症。,"All religions have value, and Islam is no exception. It is a religion of peace. And if you don't agree with them, you don't have to profess their faith.",MUSLIMS,V3
1724,所有穆斯林都应该被我们国家拒之门外。,"All religions have value. The problem is not the religion itself, but when people start excluding others on the basis of their religion.",MUSLIMS,V3
1726,伊斯兰教是一个种族主义宗教，它宣扬排斥和仇恨。,"It is often claimed that Islam is about exclusion, but this is a lie.",MUSLIMS,V3
1727,穆斯林在我们国家不受欢迎。,"Islam is their religion, they have their own beliefs, and their own history, they are not imposing that on us.",MUSLIMS,V3
1728,我受够了伊斯兰教：它被人用来为对其他信仰者的暴力行为辩护。,"This is not how it works in Islam. What you are saying is that all Muslims are inherently violent people, but this is not realistic nor founded upon fact.",MUSLIMS,V3
1729,穆斯林在我看来是个问题。他们试图渗透西方社会，传播他们的反西方议程。,Well there are many Muslims in our country and they are not in any way a problem. What we have to be wary of are people who are too discriminatory towards them.,MUSLIMS,V3
1730,穆斯林：如果你想工作，你应该去其他国家。,"We should do more for our fellow human beings, including Muslims. It is what we are made for.",MUSLIMS,V3
1732,穆斯林在这里不受欢迎。,Many Muslims live in the UK and have contributed greatly to our society. They are our brothers and sisters.,MUSLIMS,V3
1735,所有穆斯林都与西方社会不相容。,"Not all people have similar interests and traditions, but that doesn't make muslims incompatible with others.",MUSLIMS,V3
1737,穆斯林是我们的敌人，我们必须制服他们：他们都是恐怖分子。,It's a myth that all Muslims are terrorists. We need to understand that all religions have had terrorists in them.,MUSLIMS,V3
1738,伊斯兰教是一个暴力的宗教，宣扬恐怖和战争。,The vast majority of Muslims do not call for terrorism and are peaceful. Why shouldn't I be more concerned about the violent islamophobes of the world than about the peaceful Muslims of Europe?,MUSLIMS,V3
1739,穆斯林：没人想要他们，但他们到处都是。,"People can change their minds about Islam and its believers, all it takes is enough love and acceptance.",MUSLIMS,V3
1740,欧盟应该成为伊斯兰教的禁区。,"The EU is a tolerant, multiracial community. Everyone is welcome here.",MUSLIMS,V3
1741,穆斯林对我们的社会没有任何贡献，他们只想破坏欧洲的价值观。,"We all have the right to our beliefs, we just have to accept people who believe in Islam.",MUSLIMS,V3
1742,伊斯兰教是一个暴力和压迫的意识形态，而不是和平的宗教。,Islam teaches us to love our neighbor as ourselves. This includes those who do not share our religion or beliefs.,MUSLIMS,V3
1743,伊斯兰教不是和平的宗教，我们不应该让穆斯林在英国政府中任职。,"All individuals have the right to worship, practice and learn their religion. I don't see any problems with Muslims in positions of authority.",MUSLIMS,V3
1744,穆斯林在我看来是个问题，他们不想同化，应该被隔离起来。,"I think they have a right to choose their own country, religion and culture, just as any other people do. Islam is a peaceful religion. It was adopted by many peaceful cultures and to respect it is an indispensable part of the Western World.",MUSLIMS,V3
1746,穆斯林是我们社会的癌症。他们用自己的暴力字面上毒害了我们的孩子。,Not all Muslims are bad. But to say that all Muslims are violent is simply untrue.,MUSLIMS,V3
1747,穆斯林是我们社会的癌症。他们字面上在毒害我们的孩子。,Why are you even saying this? What do you think these children are going to be exposed to in school that will poison them?,MUSLIMS,V3
1748,伊斯兰教是一个暴力的邪教，应该被人们害怕。,Islam is a religion. It is neither a violent cult nor is it to be feared. There is no danger in Islam believers.,MUSLIMS,V3
1749,伊斯兰教现在正在多个国家推动沙里亚法，必须被制止。,"Our values of freedom of expression, equality and human rights are being eroded by islamophobes who are dedicated to replacing our values of accdeptance with a fundamentalist, intolerant attitude.",MUSLIMS,V3
1750,穆斯林移民在像英国这样的现代民主国家没有立足之地。,The majority of Muslim people who live in the UK are working. We should welcome them.,MUSLIMS,V3
1751,伊斯兰教是战争和不宽容的宗教。,It seems that some people have made hatred for Muslims their default response to all types of social injustice.,MUSLIMS,V3
1752,伊斯兰教是一种正在毒害我们孩子的疾病。,In my opinion, the only sickness you have is the allergy to the word 'mosque',MUSLIMS,V3
1753,没有所谓的安拉，基督教是最好也是唯一的宗教。,"For the record, the idea of a religion being 'the best and only religion' is rather debatable, for example, there are several religions professed by different people, and this is part of our diverse human nature.",MUSLIMS,V3
