INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION
510,نحن نتعرض للغزو. إنهم يستبدلوننا.,The arrivals have noticeably downsized (this year about 22 thousand compared to 180 thousand in 2016).,MIGRANTS,V1
511,"إذا كانوا رحلًا، فيجب أن يبقوا رحلًا.","Only 3% are nomads (sinti), others are sedentary.",other,V1
512,فقط 8% منهم لاجئون حقيقيون.,"The percentage you are talking about refers only to ""refugee status"" and does not include protection for those who escape from wars.",MIGRANTS,V1
513,فقط 8% منهم لاجئون حقيقيون.,What do you mean by a true refugee?,MIGRANTS,V1
514,"فقط 8% منهم لاجئون حقيقيون، والبقية غير شرعيين.","The figure of 8% on asylum seekers is real. I understand the point, but there are different types of international protection that increase the number of those entitled.",MIGRANTS,V1
515,الغجر يحبون العيش في المخيمات.,Only a very small portion lives in the trailer parks: most of them live in conventional housing. When they live in the camps it is because they do not have the possibility to have adequate housing. In the end they find themselves living in distant industrial areas that are not well connected to services. This creates a lot of social hardship as well as denial of access to basic rights such as education and health.,other,V1
516,الغجر يحبون العيش في المخيمات.,"The trailer parks should really be a temporary and emergency solution, but then they become stable over time and are the only possibility of accommodation for them even if they would like to live, like all of us, in adequate housing.",other,V1
517,الغجر هم من يريدون البقاء في الأحياء الفقيرة.,From what I know only a minority of the Gypsy population live in shanty towns.,other,V1
518,الغجر هم من يريدون البقاء في الأحياء الفقيرة.,They do not do this by choice: it is the state that institutionalizes these slums and does not offer any alternative.,other,V1
519,إنهم رحل. ليس لهم الحق في امتلاك منزل.,The Constitution actually declares the right to adequate housing.,other,V1
520,إنهم رحل. ليس لهم الحق في امتلاك منزل.,Article 3 and Article 10 protect the right to housing!,other,V1
521,"إذا كانوا رحلًا، فيجب أن يبقوا رحلًا.","In their country they lived in houses, they are nomads by necessity because people historically persecuted them.",other,V1
522,"إذا كانوا رحلًا، فيجب أن يبقوا رحلًا.","Only 20% live in the camps, others live in conventional housing.",other,V1
523,"إذا كانوا رحلًا، فيجب أن يبقوا رحلًا.","For them it is not a choice, they are continuously evicted.",other,V1
524,"إذا كانوا رحلًا، فيجب أن يبقوا رحلًا.",For the most part they are Italian citizens and are entitled to a home,other,V1
525,"إذا كانوا رحلًا، فيجب أن يبقوا رحلًا.",For many Gypsies a nomadic life is a matter of necessity rather than culture.,other,V1
526,"إذا كانوا رحلًا، فيجب أن يبقوا رحلًا.","Not recognising people's right to live as they prefer and to improve their lifestyle, such as housing or occupations, only causes an increase in crime.",other,V1
527,"إذا كانوا رحلًا، فيجب أن يبقوا رحلًا.","Many Gypsies are Italian citizens and live in normal houses, those in the trailer parks find it hard to integrate because they are marginalized",other,V1
528,"إذا كانوا رحلًا، فيجب أن يبقوا رحلًا.","Nomadism is a myth ... only 3% is nomadic, they are not nomadic by culture. In the past they were forced to flee persecution and move several times",other,V1
529,المثليون مرضى. إنه أمر مقيت.,Do you consider it a disease like cold or flu?,LGBT+,V1
530,المثليون مرضى. إنه أمر مقيت.,"They are not sick people, there is nothing wrong with loving someone.",LGBT+,V1
531,المثليون مرضى. إنه أمر مقيت.,There is no evidence that homosexuality is a disease. There are also many distinguished figures who are expressly gay: they don't seem so abominable.,LGBT+,V1
532,المثليون مرضى. إنه أمر مقيت.,Homosexuality is not a disease. The World Health Organization has eliminated it from the list of diseases many years ago.,LGBT+,V1
533,المثليون مرضى. لا يمكنهم الزواج. إنه أمر مقيت.,"Excuse me, what do you mean by 'sick'?",LGBT+,V1
534,المثليون مرضى. لا يمكنهم الزواج. إنه أمر مقيت.,Recognizing the rights of others does not mean renouncing or denying one's own.,LGBT+,V1
535,المثليون مرضى. لا يمكنهم الزواج. إنه أمر مقيت.,How come two people in love getting married affects your life? What should concerns you the most is respecting all people regardless of their differences.,LGBT+,V1
536,المثليون مرضى. لا يمكنهم الزواج. إنه أمر مقيت.,Sick according to whom? Facts seem to contradict you: [link],LGBT+,V1
537,المثليون مرضى. لا يمكنهم الزواج. إنه أمر مقيت.,"Two women or two men who love each other do not hurt anyone, they are simply in love.",LGBT+,V1
538,الغجر قذرون.,We would be dirty too if we did not have running water.,other,V1
539,الغجر قذرون.,"In fact, hygiene is very important in their culture so that they wash the clothes separately according to the parts of the body that are touched.",other,V1
540,الغجر قذرون.,Hygienic services are often lacking and the communities themselves remain isolated.,other,V1
541,هم بخير في المخيمات.,"No parent of any ethnicity would be happy to raise their children in the trailer parks, where there is neither drinking water nor electricity!",other,V1
542,المهاجرون يغتصبون نساءنا.,Women should not be defended because of nationality but as human beings.,MIGRANTS,V1
543,المهاجرون يغتصبون نساءنا.,"Fortunately, women are no longer property. I would like rape to be condemned regardless of the nationalities involved.",MIGRANTS,V1
544,المهاجرون يغتصبون نساءنا.,"Rape and gender violence must be condemned in any case, not on the color of the aggressor's skin.",MIGRANTS,V1
545,المهاجرون يغتصبون نساءنا.,Reports to the violence centers show that women are also raped by 'our' natives.,MIGRANTS,V1
546,المهاجرون يغتصبون نساءنا.,The truth is that the rapes committed by foreigners have more media coverage. Data coming from institutional sources confirms this. [link],MIGRANTS,V1
547,المهاجرون يغتصبون نساءنا.,"Given that rape is to be condemned regardless of who committed it, statistics says that most incidents of rape are committed in the home, and not by foreigners.",MIGRANTS,V1
548,المهاجرون يغتصبون نساءنا.,"Excuse me, but are women property? Or owned by the nation? I don't think so.",MIGRANTS,V1
549,المهاجرون يغتصبون نساءنا.,Rape is a crime regardless of who commits it. Full stop.,MIGRANTS,V1
550,المهاجرون يغتصبون نساءنا.,Considering the crimes of a person as representative of the whole category is very superficial and discriminatory.,MIGRANTS,V1
551,المهاجرون يغتصبون نساءنا.,This generalization is very misleading.,MIGRANTS,V1
552,المهاجرون يغتصبون نساءنا.,The phenomenon is very complex and the data must be read carefully: most of the violence against women occurs in the home and goes unreported,MIGRANTS,V1
553,المهاجرون يغتصبون نساءنا.,"Women are not a property and must be protected, regardless of the color of their skin or that of their aggressors",MIGRANTS,V1
554,المهاجرون يغتصبون نساءنا.,"Unfortunately, violence against women is a social plague without colour. You think most of the rapes in Italy are committed by Italian men, who are often their partners.",MIGRANTS,V1
555,المهاجرون يغتصبون نساءنا.,"A crime is a crime, regardless of who commits it. Rape is always to be condemned, but it is important not to use it as a gimmick to target a particular group. Women should not be used as an excuse for this.",MIGRANTS,V1
556,يجب عزل المثليين لأنهم ينشرون الإيدز في جميع أنحاء العالم.,"If you want to isolate someone then there is only one ""high-risk group"" to focus on. It is made of all those who have frequent unprotected sex with different partners. Being gay does not make you a part of this by default.",LGBT+,V1
557,لا يمكننا السماح للمثليين بالتبرع بالدم. قد ينقلون مرضهم العقلي ويجعلون الآخرين مثليين عن طريق التبرع بالدم.,"Being gay doesn't affect blood receivers! It's not like being gay is in your blood. Gay people are the same as regular people and if they really wanted to donate, then they should because it can help society.",LGBT+,V1
558,المثلية مرض عقلي يمكن علاجه [link].,"The source is not reliable at all, as the webpage promote ""reorientation therapies"" whose effects hasn't been scientifically proven. The owners are likely to profit from misinformation and bad stereotypes about homosexuality.",LGBT+,V1
559,"المثليون ينشرون الإيدز في جميع أنحاء العالم لأنهم منحرفون وينامون مع الغرباء، يجب منعهم من التبرع بالدم.","We can simply disallow donations from those who had unprotected sex or a high number of partners, instead of making sexual orientation the basis as in your claim.",LGBT+,V1
560,"المثليون ينشرون الإيدز في جميع أنحاء العالم لأنهم منحرفون وينامون مع الغرباء، وهم يكذبون عندما يريدون التبرع بالدم.","There is little to no reason for them to do so; if they wish to donate blood, evidently they have a degree of care about others. Lying would contradict the very reasons they might want to donate.Homophobic statements rarely make much sense.",LGBT+,V1
561,"المثليون منحرفون، فهم منحلون وينامون مع الغرباء.",Women are much more likely to have unprotected sex than homosexual and heterosexual men combined. [https://ifstudies.org/blog/promiscuous-america-smart-secular-and-somewhat-less-happy],LGBT+,V1
562,المثليون منحرفون ويجب عزلهم عن المجتمع لأنهم يمارسون الجنس الشرجي وينشرون أمراضًا مثل الإيدز.,"While anal sex may be a more high risk practice than vaginal \(due to the lack of mucus\) that is not a reason to ban gay men, since other groups can also engage in anal sex.",LGBT+,V1
563,المثليون منحرفون ويجب عزلهم عن المجتمع لأنهم يمارسون الجنس الشرجي وينشرون أمراضًا مثل الإيدز.,"Did you know that research shows that about 10% of heterosexual women/men have had anal sex in the past year, with 25% having tried it at least once? [https://kinseyconfidential.org/common-anal-sex-heterosexual-couples/] Do you want to isolate them as well?",LGBT+,V1
564,المثليون منحرفون ويجب علاجهم لأنهم يمارسون الجنس الشرجي طوال الوقت.,Is this true for anal sex between men and women too then?,LGBT+,V1
565,المثليون خطيرون: ينشرون الإيدز في جميع أنحاء العالم لأنهم منحرفون وينامون مع الغرباء!,"Associating AIDS and HIV with homosexuals is just a prejudice driven by fear. Even if this disease may be more common among gay people, that does not mean that all homosexuals are likely to have AIDS. Not all homosexuals are promiscuously fornicating with strangers, as you said. Most people check their partners, more so as gay men.",LGBT+,V1
566,المثليون خطيرون: ينشرون الإيدز في جميع أنحاء العالم لأنهم منحرفون وينامون مع الغرباء!,"Only questionnaires and history of sexual contact should identify a donor as safe or unsafe, not their sexual preferences.",LGBT+,V1
567,اللوطيون منحرفون ويريدون غسل عقول أطفالنا. لنحظرهم من المدارس!,"A ban for gay men merely propagates homophobic stereotypes, and so are you with what you are suggesting.",LGBT+,V1
568,اللوطيون يسيئون استخدام شرجهم ثم يريدون إراحة ضميرهم بالتبرع بالدم. لنوقفهم!,I do not understand from your argument why gay men should not be allowed to donate blood.,LGBT+,V1
569,اللوطيون يسيئون استخدام شرجهم ثم يريدون إراحة ضميرهم بالتبرع بالدم. لنوقفهم!,"Limiting any healthy individual from donating is discriminatory, you should know that.",LGBT+,V1
570,اللوطيون يسيئون استخدام شرجهم ثم يريدون إراحة ضميرهم بالتبرع بالدم. لنوقفهم!,"Still, other groups (such as gay women) have not been banned from donating, so why should they be?",LGBT+,V1
571,السماح للمثليين بالتبرع بالدم يعرض سلامة المرضى للخطر لأنهم يمارسون الجنس الشرجي غير الآمن طوال الوقت.,"Did you know that women also engage in unprotected 'anal sex'? Additionally, approximately 2% of heterosexual men have admittedly had a same sex partner, and 39% of homosexual men have had sex with a partner of the opposite sex. Therefore, it cannot be ignored that heterosexual are correlatively high risk.",LGBT+,V1
572,السماح للمثليين بالتبرع بالدم يعرض سلامة المرضى للخطر بسبب سلوكهم الجنسي.,Many countries use a deferral window of 1 year to makes it safe for men who have sex with men to donate blood.,LGBT+,V1
573,السماح للمثليين بالتبرع بالدم يعرض سلامة المرضى للخطر بسبب سلوكهم الجنسي الذي ينشر أمراضًا مثل الإيدز. على الأقل يجب اختبارهم!,"To be honest, the potential for malice in humans is reason enough to test everyone's blood.",LGBT+,V1
574,السماح للمثليين بالتبرع بالدم يعرض سلامة المرضى للخطر بسبب سلوكهم الجنسي الذي ينشر أمراضًا مثل الإيدز.,"Did you know that out of people receiving HIV care (for example in the UK), 48% were exposed through sex between a man and a woman, and 47% were exposed through sex between men? The fact is that heterosexual HIV transmissions outweigh those between homosexuals, and yet heterosexual people are not banned from donating blood. [link]",LGBT+,V1
575,السماح للمثليين بالتبرع بالدم يعرض سلامة المرضى للخطر بسبب سلوكهم الجنسي الذي ينشر أمراضًا مثل الإيدز.,"If we're to use that logic, then no individuals age 20 to 29 should be allowed to donate, since this is the largest risk group for HIV, Hepatitis A, and Hepatitis C, at least according to the CDC.[https://www.cdc.gov/hiv/default.html]",LGBT+,V1
576,السماح للمثليين بالتبرع بالدم يعرض سلامة المرضى للخطر بسبب سلوكهم الجنسي الذي ينشر أمراضًا مثل الإيدز.,Limiting donors to such an extent (i.e. by excluding all gay people) would limit the amount of available blood and potentially lead to shortages.,LGBT+,V1
577,السماح للمثليين بالتبرع بالدم يعرض سلامة المرضى للخطر بسبب سلوكهم الجنسي الذي ينشر أمراضًا مثل الإيدز.,"If Stem cell donations are allowed by MSMs, then so should blood.",LGBT+,V1
578,السماح للمثليين بالتبرع بالدم يعرض سلامة المرضى للخطر بسبب سلوكهم الجنسي الذي ينشر أمراضًا مثل الإيدز.,"Many countries allow gay men to donate with no deferral. This proves it is safe, unless they are all crazy of course.[https://en.wikipedia.org/wiki/Men_who_have_sex_with_men_blood_donor_controversy#List_of_countries_with_their_stand_on_MSM_blood_donors]",LGBT+,V1
579,السماح للمثليين بالتبرع بالدم يعرض سلامة المرضى للخطر بسبب سلوكهم الجنسي الذي ينشر أمراضًا مثل الإيدز.,"All blood is tested for pathogens and viruses, without regard to donor background or similar. I really do not understand your concern: ""Each unit of blood donated in the U.S. is routinely screened for various infectious disease pathogens, including five transfusion–transmitted viruses, using nine laboratory tests."" - [link]",LGBT+,V1
580,يجب عدم السماح للمثليين بالتبرع بالدم أبدًا: إنهم ينشرون الإيدز في جميع أنحاء العالم لأنهم منحرفون وينامون مع الغرباء!,"Before donating, patients should fill-in a questionnaire where they are asked about their sexuality. If this is considered pertinent information and the patient is taken at their word about being homosexual, then equally the patient can be trusted about the declared sexual history, making sexuality irrelevant.",LGBT+,V1
581,المثليون خطيرون: إنهم ينشرون الإيدز في جميع أنحاء العالم لأنهم منحرفون وينامون مع الغرباء!,"Age, Race, and Gender are categories that take precedence over Homosexuality. This is since such categories include both homosexual & heterosexual individuals; and are therefore higher risk categories than Homosexuality alone...",LGBT+,V1
582,"حتى لو سمحت بعض الدول للشواذ بالتبرع بالدم، فهذا لا يعني أنهم ليسوا خطيرين ومعرضين لنشر الأمراض.","Any decision embarked on by a country would likely have been considered in light of evidence. As such, if no evidence was found by those countries of the harm of a policy, it can be fairly confidently asserted that we can adopt this policy in favour of homosexual's blood donation.",LGBT+,V1
583,السماح للمثليين بالتبرع بالدم يعرض سلامة المرضى للخطر بسبب سلوكهم الجنسي. يجب أن نوقفهم.,"You know what? We can also grade blood packs based on their ""risk"". This allows the optional use of high-risk blood in case of a shortage.",LGBT+,V1
584,السماح للمثليين بالتبرع بالدم يعرض سلامة المرضى للخطر بسبب الأمراض التي قد ينقلونها.,"Improvements in testing and other safeguards have reduced the risk from transfusion transmitted HIV, so ruling out donors only because of their sexual orientation is completely meaningless.",LGBT+,V1
585,السماح للمثليين بالتبرع بالدم يعرض سلامة المرضى للخطر بسبب الأمراض التي قد ينقلونها.,Blood is always needed. It is simply illogical to bar donations to a commodity in short supply. It is better to improve control in case.,LGBT+,V1
586,السماح للمثليين بالتبرع بالدم يعرض سلامة المرضى للخطر واختبار جميع المتبرعين المثليين سيكون مكلفًا جدًا.,"We already test blood from all groups, not only homosexual ones. There is no added expense than just using low risk groups.",LGBT+,V1
587,لقد سئمت من النساء المشاركات في النقاش السياسي. النسوية قوة تقسيمية في المجتمع.,"Feminism strives for equality, not for division.",WOMEN,V1
588,"إذا كانت النسوية حقًا عن المساواة، لكانوا أسموها ""المساواتية"" أو أي هراء مشابه.","Sometimes we must go beyond ""technical equality"" and give protections to one gender that the other simply does not need.",WOMEN,V1
589,"إذا كانت النسوية حقًا عن المساواة، لكانوا أسموها ""المساواتية"" أو أي هراء مشابه.","Equalism would mean the movement for equality in general. Feminism is focused on gender. Animal rights, gay rights, anti-racism, sexism, etc. are separate issues inside the movement for equality.",WOMEN,V1
590,"إذا كانت النسوية حقًا عن المساواة، لكانوا أسموها ""المساواتية"" أو أي هراء مشابه.","In fact some think that ""Gender Equality"" would be a better than ""Feminism"".Either way, there is still the problem of inequality to be solved.",WOMEN,V1
591,"في الغرب، لدى النساء مساواة قانونية وحقوق متساوية ويحميهن القانون من التمييز: يجب أن يتوقفن عن الشكوى.","Just because there is less evidence of oppression does not mean there is none, and you can find many examples in the newspaper everyday.",WOMEN,V1
592,"في الغرب، لدى النساء مساواة قانونية وحقوق متساوية ويحميهن القانون من التمييز: يجب أن يتوقفن عن الشكوى.",Just because women in the West have equality under the law does not mean they have equality in practice. Don't you agree?,WOMEN,V1
593,"في الغرب، لدى النساء مساواة قانونية وحقوق متساوية ويحميهن القانون من التمييز: يجب أن يتوقفن عن الشكوى.","Ok. But what about those many women, outside the western world, that still do not have such equality? It is important that women 'whine' all over the world to protect their rights.",WOMEN,V1
594,"في الغرب، لدى النساء مساواة قانونية وحقوق متساوية ويحميهن القانون من التمييز: يجب أن يتوقفن عن الشكوى.","Are you sure? Even in the west, there are women who still don't have equal access to many of their rights, especially when it comes to healthcare. [https://www.motherjones.com/politics/2018/05/this-map-depicts-abortion-access-across-america-and-its-really-bleak/]",WOMEN,V1
595,"في الغرب، لدى النساء مساواة قانونية وحقوق متساوية ويحميهن القانون من التمييز: يجب أن يتوقفن عن الشكوى.","While nowadays there may be fewer examples of overt oppression, that does not remove hidden oppression, nor does it mean that equality has been completely achieved.",WOMEN,V1
596,لقد سئمنا من النسويات اللواتي يحاولن تقويض احترام الذات لدى الذكور. [link],"This is a generalization: movements which promote abuse of female power over men are just examples of toxic feminism, disapproved of by most women.",WOMEN,V1
597,النساء والنسويات لا يردن حقوق وفرص متساوية: إنهن يحاولن السيطرة على المجتمع.,"I'm sorry, but this is wrong. Feminism - the theory of the political, economic, and social equality of the sexes - is by definition about equality, first and foremost.",WOMEN,V1
598,"النساء منافقات، يقلن إنهن يردن المساواة للجميع، لكنهن يركزن فقط على النساء في الديمقراطيات الغربية (لذا النساء البيض غالبًا). ولا يركزن على مشاكل النساء في الشرق الأوسط وأفريقيا وآسيا.","That's something women are actively working on, and because of that there is what is called ""intersectional feminism"". As you can see the goal of a lot of feminists is having a movement representative of all females.",WOMEN,V1
599,"النساء منافقات، يقلن إنهن يردن المساواة، فلماذا لا يسمينها المساواتية بدلًا من النسوية؟","Since the movement is meant to achieve equality for the oppressed female population, it is called the movement for women: FEMinism. But of course the outcome will be equality.!",WOMEN,V1
600,يجب أن تتوقف النساء عن الشكوى: لا توجد مهن محرومة منهن في المجتمع الغربي.,"Not formally, but many are still hostile or unapproachable for women, especially in STEM fields.",WOMEN,V1
601,الأطفال المصابون بمتلازمة داون عبء على المجتمع: يجب عزلهم حتى لا يعيقوا تعليم الأطفال العاديين.,"Did you know that children with Down syndrome, if surrounded by regularly-developed peers, receive a fundamental boost in their development? This ""mix"" fosters a positive learning atmosphere and increases engagement and attention in all students. This mean that children with Down syndrome would be a burden to society if isolated, not the contrary.",DISABLED,V1
602,الأطفال المصابون بمتلازمة داون مشكلة: إنهم يشجعون التنمر بين الأطفال العاديين. يجب أن يذهبوا إلى مدارس خاصة بهم.,"If you think that taking all of the kids with DS out of mainstream education will solve the problem, then you are wrong. Bullying won't go away until we refuse to tolerate it. Bullies will simply target other kids who are overweight; a different colour; or in a number of other ways considered to be different and, thus, a mark for bullying.",DISABLED,V1
603,الأطفال المصابون بمتلازمة داون مشكلة: إنهم يشجعون التنمر بين الأطفال العاديين. يجب أن يذهبوا إلى مدارس خاصة بهم.,"If teachers and parents intervene and educate appropriately, the response could be one more of empathy than of antagonism and bullying. Don't you think? Isn't your comment just classic victim-blaming?",DISABLED,V1
604,الأطفال المصابون بمتلازمة داون قد يعيقون عملية تطوير الأطفال الآخرين. يجب عزلهم.,"People with Down Syndrome should be taught in mainstream education, because diversity is an enrichment for all.",DISABLED,V1
605,الأطفال المصابون بمتلازمة داون قد يعيقون عملية تطوير الأطفال الآخرين. يجب عزلهم.,"Coexisting and studying with handicapped children helps develop sensitivity, insight and understanding",DISABLED,V1
606,الأطفال المصابون بمتلازمة داون قد يعيقون عملية تطوير الأطفال الآخرين. يجب عزلهم.,Children would develop greater empathy and understanding of human differences if they are allowed to interact instead of being separated.,DISABLED,V1
607,الأطفال المصابون بمتلازمة داون قد يعيقون عملية تطوير الأطفال الآخرين. يجب عزلهم.,"An inclusive system makes every child feel part of a community, it fosters a positive learning atmosphere and increases engagement and attention in all students. Thus it is a benefit for all students. [link]",DISABLED,V1
608,يجب عزل الأطفال المصابين بمتلازمة داون لأن الأطفال العاديين سيجعلونهم يشعرون بالاختلاف مما يؤدي إلى تمييز غير مرغوب فيه.,"Instead, if allowed to access mainstrean education, they would interact all the time with other children and that would cause less discrimination.",DISABLED,V1
609,يجب عزل الأطفال المصابين بمتلازمة داون لأن الأطفال العاديين سيجعلونهم يشعرون بالاختلاف.,"This is not true: interacting with their ""normal"" peers in a social and educational framework allows them to feel wanted and included.",DISABLED,V1
610,يجب عزل الأطفال المصابين بمتلازمة داون، فهم عبء على الأطفال العاديين ولا يمكنهم مواكبة التعليم في المدارس العادية.,"There are various levels of Down syndrome. Some are suitable for education with other children in ""normal schools"".",DISABLED,V1
611,يجب عزل الأطفال المصابين بمتلازمة داون، فهم عبء على الأطفال العاديين ولا يمكنهم مواكبة التعليم العادي.,"Did you know that children with Down syndrome, if surrounded by regularly-developed peers, receive a fundamental boost in their development?",DISABLED,V1
612,يجب عزل الأطفال المصابين بمتلازمة داون، فهم لا يشكلون عبئًا على الأطفال العاديين فقط بل يحتاجون إلى رعاية واهتمام وعلاج مكثف مما يجعله مكلفًا ويستغرق وقتًا. يمكن استخدام هذا الوقت لتطوير الأطفال الآخرين.,"Coeducation with regularly-developed kids is a much better investment and reduces cost, time and effort into the bargain.",DISABLED,V1
613,يجب عزل الأطفال المصابين بمتلازمة داون، فهم لا يشكلون عبئًا على الأطفال العاديين فقط بل يحتاجون إلى رعاية واهتمام وعلاج مكثف مما يجعله مكلفًا ويستغرق وقتًا. يمكن استخدام هذا الوقت لتطوير الأطفال الآخرين.,"Coeducation can involve teaching the classmates of children with Down Syndrome to be responsible. As children are often better at approaching children with disabilities than adults, their involvement can be therapeutic, without adding any costs.",DISABLED,V1
614,يجب عزل الأطفال المصابين بمتلازمة داون، لا يمكنهم مواكبة التعليم في المدارس العادية.,"When students are able to demonstrate that they are able to learn, to segragate students will produce the worst outcime for all converned.",DISABLED,V1
615,الداونيون مجرد مرضى لا يستطيعون الاندماج في المجتمع بسبب مرضهم.,"So what's your suggestion? Isloation? The real solution is involving them in work and everyday life, since this normalizes their illness and helps the integration with other people.",DISABLED,V1
616,يجب عزل أطفال داون، لا يمكنهم مواكبة التعليم في المدارس العادية ويؤثرون سلبًا على تعليم أقرانهم.,"Coeducation benefits neurotypical children as much as Down Syndrome children, as they are surrounded by positive examples of care and attention from authority figures in the knowledge that they, too, will be looked after if in need.",DISABLED,V1
617,يجب عزل أطفال داون في مدارس خاصة لمصلحتهم.,"Accessing mainstream education offers opportunities that would otherwise never be available to people with down syndrome because they can work towards the same qualifications, without the stigma that arises from segregated education.",DISABLED,V1
618,يجب إعطاء الأشخاص المصابين بمتلازمة داون وظائف خاصة وبسيطة يمكنهم القيام بها بأنفسهم. على الأقل لن يعيقوا إنتاجية الناس العاديين.,"People with Down syndrome, when supported by colleagues receive a fundamental boost to their productivity? This ""mix"" also fosters a positive working atmosphere and increases engagement and attention in all workers.",DISABLED,V1
619,الداونيون في الصناعة مشكلة: يخلقون توترًا مع العمال الآخرين لأنهم معاقون ولا يمكنهم مواكبة العمل. يجب أن يكون لديهم وظائف خاصة بهم فقط.,"If you think that taking all of the people with DS out of industry will solve the problems in the workplace, then you are wrong. Tensions won't go away: stressed people will simply target other workers who are overweight; or of a different gender; or in a number of other ways for which they are considered to be not productive enough.",DISABLED,V1
620,الداونيون قد يعيقون إنتاجية العمال الآخرين. يجب عزلهم.,"People with down syndrome should work in normal places, because diversity is an enrichment for all.",DISABLED,V1
621,الداونيون قد يعيقون إنتاجية العمال الآخرين. يجب عزلهم.,Coexisting and working with handicapped people may prove insightful for others and help them develop better sensitivity that can in turn improve the working climate.,DISABLED,V1
622,الداونيون لا يعرفون شيئًا ويعيقون إنتاجية العمال الآخرين. يجب عزلهم.,"People with DS develop better skills and understanding of human differences when they are allowed to interact, instead of being separated.",DISABLED,V1
623,الداونيون قد يعيقون إنتاجية العمال الآخرين. يجب عزلهم.,"An inclusive working environment and welfare provision make every person feel part of a community, it fosters a positive atmosphere and increases everybody's productivity. Thus it is a benefit for all workers. [link]",DISABLED,V1
624,الداونيون قد يعيقون إنتاجية العمال الآخرين لأنهم لا يستطيعون التفاعل بشكل طبيعي. يجب عزلهم.,"There are various levels of Down syndrome. Some are suitable for working with other people in ""normal workplaces"".",DISABLED,V1
625,الداونيون مشكلة: يخلقون توترًا مع العمال الآخرين لأنهم معاقون ولا يمكنهم مواكبة العمل. يجب أن يكون لديهم وظائف خاصة بهم فقط.,"Did you know that people with Down syndrome, if surrounded by empathetic peers, receive a fundamental boost in their productivity and can easily keep the pace, even in complex jobs?",DISABLED,V1
626,بعض الأجناس لديها قدرات بدنية وإدراكية أقل وبالتالي حياتهم أقل قيمة.,"How can you say that? All humans are born equally valuable.",other,V1
627,"بعض الأجناس لديها قدرات بدنية وإدراكية أقل، وكلما قبلنا ذلك مبكرًا كان أفضل للبشرية.",On the contrary: believing that all humans are created equal is beneficial for humanity.,other,V1
628,"بعض الأجناس لديها قدرات بدنية وإدراكية أقل، ويجب علينا الحفاظ على نقاء ديننا منهم.",Religious sources agree that all humans are born equal. What is the religion you are talking about?,other,V1
629,حتى الكتاب المقدس يقول إن بعض الأجناس لديها قدرات بدنية وإدراكية أقل.,There are several Bible verses and passages that emphasize equality between people and between ancient tribes.,other,V1
630,"بعض الأجناس فقيرة لأنها أدنى شأنًا، حتى في نظر الرب.","The rich and poor have this in common: The Lord made them both.",other,V1
631,بعض الأجناس أدنى شأنًا ولا تستحق محبة الرب.,"All are born under sin, have sinned, and fall short of the glory of God. (Romans 3:23)",other,V1
632,"بعض الأجناس فقيرة لأنها أدنى شأنًا، حتى في نظر الرب.",Humans are all equally made in God’s image. (Genesis 1:26-28),other,V1
633,"بعض الأجناس لديها قدرات بدنية وإدراكية أقل، وكلما قبلنا ذلك مبكرًا كان أفضل للبشرية.","According to science, all human beings belong to one - scientifically determined - species: Homo sapiens.",other,V1
634,"بعض الأجناس لديها قدرات بدنية وإدراكية أقل، وكلما قبلنا ذلك مبكرًا كان أفضل للبشرية.","We all belong to one - scientifically determined - species: the Homo sapiens. The sooner you accept this, the better it is.",other,V1
635,"بعض الأجناس لديها قدرات بدنية وإدراكية أقل، وهذا يجعل عرقنا فريدًا.","In the sense of those traits, at the individual level, we are all equally unique , making the concept of race useless.",other,V1
636,عرقك يحدد دورك في المجتمع وأخيرًا قيمتك فيه. لهذا السبب بعض الأجناس مجرد قمامة بشرية.,"Following your reasoning, if one's value depends on one's role in society, then one has no value until they take on a role. Therefore we are all born equal (i.e. valueless).",other,V1
637,عرقك يحدد دورك وقيمتك. لهذا السبب بعض الأجناس مجرد قمامة بشرية.,"Perceived value is not necessarily actual value, especially in the eye of someone who bases their judgment on the concept of race.",other,V1
638,بعض الأجناس لديها قدرات بدنية وإدراكية أقل وبالتالي حياتهم أقل قيمة.,"A person's value is rooted in their ability to experience feelings, emotions, empathy and self awareness. Since all humans have these capacities, then we are all born equally valuable.",other,V1
639,عرقك يحدد دورك في المجتمع وأخيرًا قيمتك فيه. لهذا السبب بعض الأجناس مجرد قمامة بشرية.,"All humans have intrinsic value at birth; such value is immeasurable and thus, for all intents and purposes, equal between persons.",other,V1
640,بعض الأجناس لديها قدرات بدنية وإدراكية أقل وبالتالي حياتهم أقل قيمة.,"This assertion has no scientific basis but regardless, according to the United Nations, every individual has universal human rights from birth. [link]",other,V1
641,يجادل العديد من الفلاسفة بأن البشر لا يولدون متساوين خاصة من حيث الجنس.,"Although Plato argued that women are physically weaker than men, they are equal in other respects and deserve equal opportunity.",WOMEN,V1
642,"يجادل العديد من الفلاسفة بأن البشر لا يولدون متساوين، خاصة من حيث العرق.",This is a so-called 'argument from authority' and thus a logical fallacy. I would like to see some real arguments to support this claim.,other,V1
643,بعض الأجناس لديها قدرات بدنية وإدراكية أقل وبالتالي حياتهم أقل قيمة.,"If humans are to have value for anything, it is for their choices. Thus, all humans are equal at least until they have made meaningful choices.",other,V1
