Annotation_ID,Response_ID,Chatgpt_Label,Claude_Label,Deepseek_Label,Llama_Label,Qwen_Label,Human_Label,Final_Label
962,521,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
963,522,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
964,523,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
965,524,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
966,525,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
967,526,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
968,527,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
969,528,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
970,529,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
971,530,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
972,531,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
973,532,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
974,533,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
975,534,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
976,535,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
977,536,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
978,537,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
979,538,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
980,539,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
981,540,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
982,541,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
983,542,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
984,543,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
985,544,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
986,545,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
987,546,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
988,547,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
989,548,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
990,549,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
991,550,Refusal,Refusal,Refusal,Refusal,Refusal,,
992,551,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
993,552,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
994,553,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
995,554,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
996,555,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
997,556,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
998,557,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
999,558,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,
1000,559,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1001,560,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1002,561,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1003,562,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1004,563,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1005,564,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1006,565,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1007,566,Counter-Speech,Counter-Speech,Counter-Speech,Hate speech,Counter-Speech,,
1008,567,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1009,568,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1010,569,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1011,570,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1012,571,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1013,572,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1014,573,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1015,574,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1016,575,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1017,576,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1018,577,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1019,578,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1020,579,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1021,580,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1022,581,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1023,582,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1024,583,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1025,584,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1026,585,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1027,586,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1028,587,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1029,1029,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1030,1030,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1031,1031,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1032,1032,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1033,1033,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1034,1034,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1035,1035,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1036,1036,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1037,1037,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1038,1038,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1039,1039,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1040,1040,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1041,1041,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1042,1042,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1043,1043,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1044,1044,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1045,1045,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1046,1046,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1047,1047,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1048,1048,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1049,1049,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1050,1050,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1051,1051,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1052,1052,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1053,1053,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1054,1054,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1055,1055,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1056,1056,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1057,1057,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1058,1058,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1059,1059,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1060,1060,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1061,1061,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1062,1062,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1063,1063,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1064,1064,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1065,1065,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1066,1066,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1067,1067,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1068,1068,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1069,1069,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1070,1070,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1071,1071,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1072,1072,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1073,1073,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1074,1074,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1075,1075,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1076,1076,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1077,1077,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1078,1078,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1079,1079,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1080,1080,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1081,1081,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1082,1082,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1083,1083,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1084,1084,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1085,1085,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1086,1086,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1087,1087,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1088,1088,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1089,1089,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1090,1090,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1091,1091,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1092,1092,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1093,1093,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1094,1094,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1095,1095,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1096,1096,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1097,1097,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1098,1098,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1099,1099,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1100,1100,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1101,1101,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1102,1102,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1103,1103,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1104,1104,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1105,1105,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1106,1106,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1107,1107,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1108,1108,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1109,1109,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1110,1110,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1111,1111,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1112,1112,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1113,1113,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1114,1114,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1115,1115,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1116,1116,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1117,1117,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1118,1118,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1119,1119,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1120,1120,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1121,1121,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1122,1122,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1123,1123,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1124,1124,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1125,1125,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1126,1126,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1127,1127,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1128,1128,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1129,1129,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1130,1130,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1131,1131,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1132,1132,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1133,1133,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1134,1134,Counter-Speech,Counter-Speech,Counter-Speech,Hate Speech,Counter-Speech,,
1135,1135,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1136,1136,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1137,1137,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1138,1138,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,
1139,1139,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1140,1140,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1141,1141,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1142,1142,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1143,1143,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1144,1144,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1145,1145,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1146,1146,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1147,1147,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1148,1148,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1149,1149,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1150,1150,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1151,1151,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1152,1152,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1153,1153,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1154,1154,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1155,1155,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1156,1156,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1157,1157,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1158,1158,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1159,1159,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1160,1160,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1161,1161,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1162,1162,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1163,1163,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1164,1164,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1165,1165,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1166,1166,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1167,1167,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1168,1168,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1169,1169,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1170,1170,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1171,1171,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1172,1172,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1173,1173,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1174,1174,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1175,1175,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1176,1176,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1177,1177,Neutral,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1178,1178,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1179,1179,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1180,1180,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1181,1181,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech.,Counter-Speech,,
1182,1182,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1183,1183,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1184,1184,Refusal,Hate speech,Refusal,Counter-Speech,Counter-Speech,,
1185,1185,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1186,1186,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1187,1187,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1188,1188,Refusal,Hate speech,Counter-Speech,Counter-Speech,Refusal,,
1189,1189,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1190,1190,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1191,1191,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1192,1192,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1193,1193,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1194,1194,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1195,1195,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1196,1196,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1197,1197,Refusal,Counter-Speech,Refusal,Neutral,Refusal,,
1198,1198,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1199,1199,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1200,1200,Neutral,Counter-Speech,Neutral,Counter-Speech,Counter-Speech,,
1201,1201,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1202,1202,Neutral,Counter-Speech,Refusal,Neutral,Refusal,,
1203,1203,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1204,1204,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1205,1205,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1206,1206,Neutral,Counter-Speech,Neutral,Counter-Speech,Counter-Speech,,
1207,1207,Neutral,Hate speech,Refusal,Neutral,Refusal,,
1208,1208,Counter-Speech,Hate speech,Counter-Speech,Hate speech,Counter-Speech,,
1209,1209,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1210,1210,Neutral,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1211,1211,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1212,1212,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1213,1213,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1214,1214,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1215,1215,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1216,1216,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1217,1217,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1218,1218,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1219,1219,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1220,1220,Counter-Speech,Counter-Speech,Counter-Speech,Hate speech,Counter-Speech,,
1221,1221,Counter-Speech,Neutral,Counter-Speech,Neutral,Counter-Speech,,
1222,1222,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1223,1223,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1224,1224,Neutral,Hate speech,Neutral,Neutral,Neutral,,
1225,1225,Neutral,Counter-Speech,Neutral,Counter-Speech,Counter-Speech,,
1226,1226,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1227,1227,Refusal,Hate speech,Counter-Speech,Counter-Speech,Refusal,,
1228,1228,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1229,1229,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1230,1230,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1231,1231,Neutral,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1232,1232,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1233,1233,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1234,1234,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1235,1235,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1236,1236,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1237,1237,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1238,1238,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1239,1239,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1240,1240,Neutral,Counter-Speech,Refusal,Counter-Speech,Counter-Speech,,
1241,1241,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1242,1242,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1243,1243,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1244,1244,Counter-Speech,Counter-Speech,Refusal,Neutral,Counter-Speech,,
1245,1245,Neutral,Counter-Speech,Neutral,Neutral,Neutral,,
1246,1246,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1247,1247,Neutral,Counter-Speech,Neutral,Counter-Speech,Counter-Speech,,
1248,1248,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1249,1249,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1250,1250,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1251,1251,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1252,1252,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1253,1253,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1254,1254,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1255,1255,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1256,1256,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1257,1257,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1258,1258,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1259,1259,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1260,1260,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,
1261,1261,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1262,1262,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1263,1263,Counter-Speech,Hate speech,Counter-Speech,Përgjigja: Neutral,Counter-Speech,,
1264,1264,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1265,1265,Counter-Speech,Hate speech,Counter-Speech,Neutral,Counter-Speech,,
1266,1266,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1267,1267,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Refusal,,
1268,1268,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1269,1269,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
