Annotation_ID,Response_ID,Chatgpt_Label,Claude_Label,Deepseek_Label,Llama_Label,Qwen_Label,Human_Label,Final_Label
5145,2790,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5146,2791,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5147,2792,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5148,2793,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5149,2794,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5150,2795,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5151,2796,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5152,2797,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5153,2798,Counter-Speech,Neutral,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5154,2799,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5155,2800,Refusal,Counter-Speech,Refusal,Refusal,Counter-Speech,,Refusal
5156,2801,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5157,2802,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5158,2803,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5159,2804,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5160,2805,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5161,2806,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5162,2807,Counter-Speech,Counter-Speech,Counter-Speech,Refusal,Counter-Speech,,Counter-Speech
5163,2808,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5164,2809,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5165,2810,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5166,2811,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5167,2812,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5168,2813,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5169,2814,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5170,2815,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5171,2816,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5172,2817,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5173,2818,Counter-Speech,Neutral,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5174,2819,Counter-Speech,Hate Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5175,2820,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5176,2821,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5177,2822,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5178,2823,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5179,2824,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5180,2825,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5181,2826,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5182,2827,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5183,2828,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5184,2829,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5185,2830,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5186,2831,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5187,2832,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5188,2833,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5189,2834,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5190,2835,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5191,2836,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5192,2837,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5193,2838,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5194,2839,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5195,2840,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5196,2841,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5197,2842,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5198,2843,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5199,2844,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5200,2845,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5201,2846,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5202,2847,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5203,2848,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5204,2849,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5205,2850,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5206,2851,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5207,2852,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5208,2853,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5209,2854,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5210,2855,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5211,2856,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5212,2857,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5213,2858,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5214,2859,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5215,2860,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5216,2861,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5217,2862,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5218,2863,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5219,2864,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5220,2865,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5221,2866,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5222,2867,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5223,2868,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5224,2869,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5225,2870,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5226,2871,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5227,2872,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5228,2873,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5229,2874,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5230,2875,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5231,2876,Refusal,Counter-Speech,Refusal,Neutral,Counter-Speech,,Refusal
5232,2877,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5233,2878,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5234,2879,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5235,2880,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5236,2881,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5237,2882,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5238,2883,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5239,2884,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5240,2885,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5241,2886,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5242,2887,Refusal,Counter-Speech,Refusal,Neutral,Counter-Speech,,Refusal
5243,2888,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5244,2889,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5245,2890,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5246,2891,Refusal,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5247,3363,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5248,3364,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5249,3365,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5250,3366,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5251,3367,Refusal,Counter-Speech,Refusal,Refusal,Counter-Speech,,Refusal
5252,3368,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5253,3369,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5254,3370,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5255,3371,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5256,3372,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5257,3373,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5258,3374,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5259,3375,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5260,3376,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5261,3377,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5262,3378,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5263,3379,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5264,3380,Refusal,Counter-Speech,Refusal,Refusal,Counter-Speech,,Refusal
5265,3381,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5266,3382,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5267,3383,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5268,3384,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5269,3385,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5270,3386,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5271,3387,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5272,3388,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5273,3389,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5274,3390,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,Neutral
5275,3391,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5276,3392,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5277,3393,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5278,3394,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5279,3395,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5280,3396,Refusal,Counter-Speech,Refusal,Neutral,Refusal,,Refusal
5281,3397,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5282,3398,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5283,3399,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5284,3400,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5285,3401,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5286,3402,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5287,3403,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5288,3404,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5289,3405,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5290,3406,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5291,3407,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5292,3408,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5293,3409,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5294,3410,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5295,3411,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5296,3412,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5297,3413,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,Neutral
5298,3414,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5299,3415,Neutral,Neutral,Neutral,Neutral,Counter-Speech,,Neutral
5300,3416,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5301,3417,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5302,3418,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5303,3419,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5304,3420,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5305,3421,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5306,3422,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5307,3423,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5308,3424,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5309,3425,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,Neutral
5310,3426,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,Neutral
5311,3427,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5312,3428,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,Neutral
5313,3429,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5314,3430,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5315,3431,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5316,3432,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5317,3433,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5318,3434,Refusal,Neutral,Refusal,Refusal,Refusal,,Refusal
5319,3435,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5320,3436,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5321,3437,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5322,3438,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5323,3439,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5324,3440,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5325,3441,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5326,3442,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5327,3443,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5328,3444,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5329,3445,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5330,3446,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5331,3447,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5332,3448,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5333,3449,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5334,3450,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5335,3451,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5336,3452,Refusal,Refusal,Refusal,Refusal,Counter-Speech,,Refusal
5337,3453,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5338,3454,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5339,3455,Refusal,Counter-Speech,Refusal,Neutral,Refusal,,Refusal
5340,3456,Refusal,Counter-Speech,Refusal,Refusal,Counter-Speech,,Refusal
5341,3457,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5342,3458,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5343,3459,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5344,3460,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5345,3461,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5346,3462,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5347,3463,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,Neutral
5348,3464,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,Neutral
5349,3465,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5350,3466,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5351,3467,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5352,3468,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5353,3469,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5354,3470,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5355,3471,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5356,3472,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5357,3473,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5358,3474,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5359,3475,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5360,3476,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5361,3477,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5362,3478,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5363,3479,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5364,3480,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5365,3481,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5366,3482,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5367,3483,Refusal,Counter-Speech,Refusal,Neutral,Counter-Speech,,Refusal
5368,3484,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5369,3485,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5370,3486,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5371,3487,Refusal,Counter-Speech,Refusal,Neutral,Counter-Speech,,Refusal
5372,3488,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5373,3489,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5374,3490,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5375,3491,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5376,3492,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5377,3493,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5378,3494,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5379,3495,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5380,3496,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5381,3497,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5382,3498,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5383,3499,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5384,3500,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5385,3501,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5386,3502,Neutral,Counter-Speech,Neutral,Neutral,Neutral,,Neutral
5387,3503,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5388,3504,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5389,3505,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5390,3506,Counter-Speech,Counter-Speech,Neutral,Neutral,Neutral,,Neutral
5391,3507,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,Neutral
5392,3508,Neutral,Counter-Speech,Neutral,Neutral,Counter-Speech,,Neutral
5393,3509,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5394,3510,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5395,3511,Refusal,Counter-Speech,Refusal,Refusal,Counter-Speech,,Refusal
5396,3512,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5397,3513,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5398,3514,Refusal,Counter-Speech,Refusal,Refusal,Counter-Speech,,Refusal
5399,3515,Refusal,Neutral,Refusal,Refusal,Refusal,,Refusal
5400,3516,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5401,3517,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5402,3518,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5403,3519,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5404,3991,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5405,3992,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5406,3993,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5407,3994,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5408,3995,Refusal,Refusal,Refusal,Refusal,Refusal,,Refusal
5409,3996,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5410,3997,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5411,3998,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5412,3999,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5413,4000,Counter-Speech,Counter-Speech,Counter-Speech,Refusal,Counter-Speech,,Counter-Speech
5414,4001,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5415,4002,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5416,4003,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5417,4004,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5418,4005,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5419,4006,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5420,4007,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5421,4008,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5422,4009,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5423,4010,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5424,4011,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5425,4012,Refusal,Counter-Speech,Refusal,Neutral,Counter-Speech,,Refusal
5426,4013,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5427,4014,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5428,4015,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5429,4016,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,Counter-Speech
5430,4017,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5431,4018,Refusal,Counter-Speech,Refusal,Refusal,Counter-Speech,,Refusal
5432,4019,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5433,4020,Refusal,Counter-Speech,Refusal,Refusal,Refusal,,Refusal
5434,4021,Counter-Speech,Counter-Speech,Counter-Speech,Refusal,Counter-Speech,,Counter-Speech
5435,4022,Counter-Speech,Counter-Speech,Counter-Speech,Refusal,Counter-Speech,,Counter-Speech
5436,4023,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
5437,4024,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,Counter-Speech
